"","FEEDER_NAM","GRIDID","KE_IBC","KE_REGION","received","billed","com","res","ind","tot","losses","comRel","resRel","indRel"
"817","NCHS","18","Gulshan-e-Iqbal",3,5337172.3,4920028.37461311,356,938,0,1295,0.0781582272295936,0.274903474903475,0.724324324324324,0
"818","NED RMU","18","Johar-II",2,10819796.6,9424486.55356525,292,2233,0,2526,0.128958990452256,0.115597783056215,0.884006334125099,0
"819","NESCOS","18","Gulshan-e-Iqbal",3,15407694.075,13116481.3179821,878,1815,1,2695,0.148705753493353,0.325788497217069,0.673469387755102,0.000371057513914657
"820","New Haji Camp","38","Saddar",4,11119033.2,5535017.9975,446,3400,3,3850,0.50220330329619,0.115844155844156,0.883116883116883,0.000779220779220779
"821","New Karachi + Cap","12","North Karachi",3,14954516.4758056,8725243.522,560,1592,73,2226,0.416547934791723,0.251572327044025,0.7151841868823,0.0327942497753819
"822","New Kumharwara","33","Lyari-II",0,14500332.6,8101786.639,594,2704,47,3346,0.441268909997278,0.177525403466826,0.808129109384339,0.0140466228332337
"823","New Neham","33","Lyari-I",0,7049366.85,7562044.1,4679,981,3,5664,-0.0727267087823639,0.826094632768362,0.173199152542373,0.000529661016949153
"824","New Sabzi Mandi","22","Gadap",2,5238302.4,5156278.65036392,1,0,0,2,0.0156584601981129,0.5,0,0
"825","Nice Baker","31","Surjani",3,14047206.4521618,7351955.356,579,2954,26,3560,0.476625094032944,0.162640449438202,0.829775280898876,0.00730337078651685
"826","Night Slum","28","Lyari-II",0,11787469,5909976.599,364,2054,25,2444,0.498622087659361,0.148936170212766,0.840425531914894,0.0102291325695581
"827","Nillat","77","Gulshan-e-Iqbal",3,5535367.2,5014135.26731902,62,364,0,427,0.0941639305665182,0.14519906323185,0.852459016393443,0
"828","Nipa Pumping","18","Gulshan-e-Iqbal",3,10796058.28,9153703.56596747,99,1056,0,1156,0.152125402756952,0.0856401384083045,0.913494809688581,0
"829","Nisar Shaheed Park","2","Defence",4,13933656,12825714.5114686,0,0,0,1,0.0795154903014265,0,0,0
"830","Nishan-e-Hyder","34","Orangi-II",0,16441314.2,11789350.4672746,527,2375,14,2917,0.282943545518122,0.180665066849503,0.814192663695578,0.00479945149125814
"831","Nishter Park","14","Garden",5,10288640,10023323.2516655,420,1911,4,2336,0.0257873487977511,0.179794520547945,0.818065068493151,0.00171232876712329
"832","Nital Colony","41","Nazimabad",3,14941671.8,9736677.30091237,456,1637,5,2099,0.34835422493269,0.217246307765603,0.77989518818485,0.00238208670795617
"833","Noble Heights","6","Bahadurabad",5,10357234.8,7893446.93,617,1854,8,2480,0.237880855032851,0.248790322580645,0.74758064516129,0.0032258064516129
"834","Noble Point","46","Surjani",3,11865651.6,7775516.946,425,2460,2,2888,0.344703754322266,0.147160664819945,0.85180055401662,0.000692520775623269
"835","Noman Heaven","18","Johar-I",2,6838334.4,5335816.9499007,64,1942,0,2007,0.219719797572241,0.0318883906327853,0.967613353263577,0
"836","Noor Bhouy","23","Landhi",2,17608529.6,10595706.2498783,496,3173,11,3681,0.398262859502006,0.134745992936702,0.861994023363217,0.00298831839174137
"837","Noor Housing","73","Shah Faisal",2,19442685,15661086.3426307,623,2658,15,3297,0.194499816119496,0.18895966029724,0.806187443130118,0.00454959053685168
"838","Noorani Apartment","33","Lyari-I",0,19441484.599776,15558034.8125,1430,7646,21,9098,0.199750680939291,0.157177401626731,0.840404484502088,0.00230819960430864
"839","Noorani Kabab + Cap PECHS-B","20","Bahadurabad",5,8264758.3,7040488.86,342,1444,0,1787,0.148131305908849,0.191382204812535,0.80805819809737,0
"840","Noorani Masjid RMU","9","Baldia",0,2807120.8,1687465.07582115,302,2238,25,2566,0.398862679575047,0.117692907248636,0.872174590802806,0.00974279033515199
"841","Noori Baba","76","Bahadurabad",5,14800996,8821730.86,342,2338,5,2686,0.403977214776627,0.127326880119136,0.870439314966493,0.00186150409530901
"842","Noori Police","34","Orangi-I",0,16763979,8889056,412,1426,105,1944,0.46975261660731,0.211934156378601,0.733539094650206,0.0540123456790123
"843","Northern Electric","9","Baldia",0,14270465,8497337.72990732,144,996,16,1157,0.404550746600947,0.124459809853068,0.860847018150389,0.013828867761452
"844","NR Colony","1","Defence",4,13479039.2,12040173.0464152,817,1637,3,2458,0.106748421177139,0.332384052074858,0.665988608624898,0.00122050447518308
"845","NTR","38","Saddar",4,8637349.6,7637472.682,516,249,8,774,0.115762006206163,0.666666666666667,0.321705426356589,0.0103359173126615
"846","Nucleous House RMU","24","Korangi",2,11529990.58,5323026.20048005,465,2466,11,2943,0.538332129280886,0.158002038735984,0.837920489296636,0.00373768263676521
"847","Nue Multi-Plux","54","Defence",4,4320352.64,4209689,2,1,0,4,0.0256144924318031,0.5,0.25,0
"848","Nursery","18","Gulshan-e-Iqbal",3,8020154.4,7037113.10654179,421,710,2,1134,0.122571367635791,0.371252204585538,0.626102292768959,0.0017636684303351
"849","Nusrat Bhutto Colony","43","Orangi-I",0,13807433.2,12317555,92,103,68,264,0.107904067209248,0.348484848484849,0.390151515151515,0.257575757575758
"850","O/H  Pole-I","13","Gadap",2,15549360.82,8421111.11836392,557,1350,69,1977,0.458427184509574,0.281740010116338,0.682852807283763,0.0349013657056146
"851","Ocean Center","4","Clifton",4,10940168.8,10231611.584,996,1385,1,2383,0.0647665706949602,0.417960553923626,0.581200167855644,0.000419639110365086
"852","Odeon Center","14","Saddar",4,7327438.8,6259473.872,2649,405,1,3056,0.145748733923237,0.866819371727749,0.132526178010471,0.000327225130890052
"853","OH Pole-62","43","Orangi-I",0,14025704.2,4977179,209,2124,1,2335,0.645138744620038,0.0895074946466809,0.909635974304069,0.000428265524625268
"854","Ojha Sanitorium","17","Johar-II",2,4614339.2,5403299.47894624,2,149,0,152,-0.170980121909166,0.0131578947368421,0.980263157894737,0
"855","Okhai Memon",NA,"Lyari-I",0,17841012.172,14361240.804,795,5049,38,5883,0.195043382878311,0.135135135135135,0.858235594084651,0.0064592894781574
"856","Old Gharo Pumping","15","Bin Qasim",2,10477702,10636618.6571307,0,0,1,2,-0.0151671289306298,0,0,0.5
"857","Old Golimar","40","SITE",0,15165049.78,9006001.726,791,967,155,1914,0.406134377621542,0.413270637408568,0.505224660397074,0.0809822361546499
"858","Old Haji Camp","28","Lyari-II",0,9271898,4706339.616,753,1482,25,2261,0.492408176190031,0.333038478549314,0.65546218487395,0.0110570544007077
"859","Old Jacob Lines","20","Bahadurabad",5,8529796,6962559.86,323,1984,5,2313,0.183736649739337,0.139645482057933,0.857760484219628,0.00216169476869866
"860","Old Thana RMU","66","Korangi",2,12122680,5805072.51922143,293,1696,8,1998,0.521139507169914,0.146646646646647,0.848848848848849,0.004004004004004
"861","Old Town RMU-2","33","Lyari-II",0,14223938.1835767,12558750.5870496,1760,3207,33,5001,0.117069378046773,0.351929614077185,0.64127174565087,0.00659868026394721
"862","Omni Bus Depot","35","Korangi",2,16422492,10874528.7662214,481,3481,8,3971,0.337827123543648,0.121128179299924,0.876605389070763,0.00201460589272224
"863","Orangi Ice","32","Orangi-I",0,11994213.4,5841369.07,271,1548,75,1895,0.512984397126034,0.143007915567282,0.81688654353562,0.0395778364116095
"864","Orangi Medicos","40","Orangi-I",0,18420440.2,8754797.327,841,2961,46,3849,0.52472377250789,0.218498311249675,0.769290724863601,0.0119511561444531
"865","Orient Builders","18","Gulshan-e-Iqbal",3,10051211.34,8596549.64974412,66,1440,0,1507,0.144725012841674,0.0437956204379562,0.955540809555408,0
"866","P-17","31","North Karachi",3,15138349.66076,9023695.53,366,1836,25,2228,0.403918146151012,0.16427289048474,0.824057450628366,0.0112208258527828
"867","P-30","43","Orangi-I",0,17002482.2,7686566,618,2557,61,3237,0.547915068542169,0.190917516218721,0.789928946555453,0.018844609206055
"868","P&T Colony","1","Defence",4,10514152.825,9148577.49463945,333,1233,0,1567,0.129879730025757,0.212507977026165,0.786853860880664,0
"869","P.H.A.","17","Johar-II",2,2366390.4,2021899.04671485,2,581,0,584,0.145576720259322,0.00342465753424658,0.99486301369863,0
"870","PAF Chapter School","25","Tipu Sultan",5,12676611.2,8930028.4547183,325,1552,3,1881,0.295550812924017,0.172780435938331,0.825093035619351,0.00159489633173844
"871","PAF Chotta Malir","22","Johar-I",2,1876283.2,1773690.12199822,11,287,0,299,0.0546788874951192,0.0367892976588629,0.959866220735786,0
"872","PAF Housing","25","Tipu Sultan",5,5373007.2,4246359.46916985,147,1288,0,1436,0.209686622201092,0.102367688022284,0.896935933147632,0
"873","Pahar Ganj","32","North Nazimabad",3,12971882,7160639.46496918,401,3103,1,3506,0.447987619300794,0.11437535653166,0.885054192812322,0.000285225328009127
"874","Pak-Hi Oil","24","KIMZ",2,20507236,12345278.9260593,744,5495,25,6265,0.398003761888765,0.118754988028731,0.877094972067039,0.00399042298483639
"875","Pak Capital-3","6","Bahadurabad",5,8951291.8,5456587.93,307,2108,14,2430,0.39041335575721,0.126337448559671,0.867489711934156,0.00576131687242798
"876","Pak Container","40","SITE",0,3885178.54,3712085.2,7,0,9,17,0.0445522228175387,0.411764705882353,0,0.529411764705882
"877","Pak Crescent","1","Clifton",4,8405575.2,8288992.9755,346,640,0,987,0.0138696307779153,0.350557244174265,0.648429584599797,0
"878","Pak Handicraft","38","Saddar",4,7215036.4,6497718.006,1901,828,8,2738,0.0994199272508175,0.694302410518627,0.302410518626735,0.0029218407596786
"879","Pak Herald","11","Saddar",4,4594020.64,3724088.5,25,96,1,123,0.189361826637331,0.203252032520325,0.780487804878049,0.00813008130081301
"880","Pak Ice","33","Lyari-II",0,13314974.4,9525128.156,1366,3240,281,4888,0.284630381564984,0.279459901800327,0.662847790507365,0.0574877250409165
"881","Pak Jute","2","KIMZ",2,15003500.6,16256831.7901307,45,0,44,90,-0.0835359176198331,0.5,0,0.488888888888889
"882","Pak Scientific Society","17","Johar-II",2,5308306.8,4081355.75706536,15,394,0,410,0.231137929506004,0.0365853658536585,0.960975609756098,0
"883","Pak Shoe","24","KIMZ",2,11514466.9,9338563.23838747,150,79,90,320,0.188971289813906,0.46875,0.246875,0.28125
"884","Pak Swiss","77","Gulshan-e-Iqbal",3,10075885.6,10324926.9828281,476,1320,3,1800,-0.0247165750698961,0.264444444444444,0.733333333333333,0.00166666666666667
"885","Pakhtoon Chowk","24","KIMZ",2,8523034.5,4310042.54934482,245,1665,16,1927,0.494306570113635,0.127140633108459,0.864037363777893,0.0083030617540218
"886","Pakistan Bazar","9","Baldia",0,16081716.2,8854396.99146624,418,3891,27,4337,0.449412184536235,0.0963799861655522,0.897163938206133,0.00622550149873184
"887","Pakistan Marine Academy","30","Baldia",0,590330.4,387159.905677138,5,119,0,125,0.34416403817737,0.04,0.952,0
"888","Palace Theater","20","Saddar",4,5813354.8,5687796.52,282,27,0,310,0.0215982482266521,0.909677419354839,0.0870967741935484,0
"889","Panorama","20","Saddar",4,5813354.8,5687796.52,865,164,2,1032,0.0215982482266521,0.838178294573643,0.158914728682171,0.00193798449612403
"890","Paracha Textile","30","SITE",0,17553395.8,13955411.983,63,231,15,310,0.20497366196232,0.203225806451613,0.745161290322581,0.0483870967741935
"891","Paradise","31","North Karachi",3,14539510.9979446,11933213.151,534,2346,5,2886,0.179256224457142,0.185031185031185,0.812889812889813,0.00173250173250173
"892","Paramount Flour","35","KIMZ",2,8233832.6,7861813.90926144,59,45,74,179,0.0451817165603495,0.329608938547486,0.251396648044693,0.41340782122905
"893","Parkwala","18","Gulshan-e-Iqbal",3,12361047.6,11632971.2135782,629,2650,3,3283,0.0589008642294889,0.191593055132501,0.807188547060615,0.000913798355162961
"894","Parsi Relief","20","Saddar",4,6114270.72,4834201.46925465,2100,706,7,2814,0.209357633864362,0.746268656716418,0.25088841506752,0.00248756218905473
"895","Parsi Trust","1","Tipu Sultan",5,15361684.8,8839829.08474099,446,2802,5,3254,0.424553413259659,0.137062077443147,0.861094038106945,0.00153657037492317
"896","Pasban Masjid","14","SITE",0,16567559.4,9829405.175,643,2825,50,3519,0.406707714897343,0.182722364308042,0.80278488206877,0.014208581983518
"897","Pearl Fabrics","24","KIMZ",2,8307212.9,9066711.05906536,15,0,15,31,-0.0914263505953192,0.483870967741935,0,0.483870967741935
"898","Pearl Residency","6","Bahadurabad",5,6641987,5959151.93,1,190,0,192,0.102805842588972,0.00520833333333333,0.989583333333333,0
"899","PECHS-A","6","Bahadurabad",5,8780354,7688474.86,162,534,1,698,0.124354797084491,0.232091690544413,0.765042979942693,0.00143266475644699
"900","PECHS-F","76","Bahadurabad",5,15092739,15429727.86,95,1169,0,1265,-0.022327879651268,0.075098814229249,0.924110671936759,0
"901","PECHS-I","25","Tipu Sultan",5,9120293.6,7061195.40732967,373,1560,7,1941,0.225771042356611,0.192168985059248,0.80370942812983,0.00360638845955693
"902","PECHS Block-2","20","Bahadurabad",5,15617530.72,8536346.86,297,3158,3,3459,0.453412513601254,0.0858629661751951,0.912980630239954,0.000867302688638335
"903","PECHS Boosting","20","Bahadurabad",5,12997327.2,12801527.86,485,2135,7,2628,0.0150645849709777,0.18455098934551,0.812404870624049,0.00266362252663623
"904","Peer Mehfooz RMU","73","Malir",2,17761432.2,9467355.20949764,263,2653,5,2922,0.466971182115728,0.0900068446269678,0.907939767282683,0.00171115674195756
"905","Peerabad","41","Orangi-I",0,20738126.8,7350030.397,829,3189,7,4026,0.645578866988122,0.205911574764034,0.792101341281669,0.00173869846000994
"906","Peetal Gali","76","Nazimabad",3,16193020.8,9526637.03686712,662,2509,31,3203,0.411682529496466,0.20668123634093,0.783328129878239,0.00967842647517952
"907","Pegasus","35","KIMZ",2,8021841.6,3843516.88818984,123,1154,5,1283,0.520868513760003,0.0958690568978956,0.899454403741232,0.00389711613406079
"908","Pentium-4","31","Surjani",3,14047206.4521618,7351955.356,658,2777,9,3445,0.476625094032944,0.19100145137881,0.806095791001451,0.00261248185776488
"909","People Foundation","38","Saddar",4,9382485.2,9170955.792,62,118,0,181,0.0225451363355201,0.342541436464088,0.651933701657459,0
"910","Peoples Colony","12","North Nazimabad",3,8042133,6621063.38481283,527,2690,28,3246,0.176703073076157,0.162353666050524,0.828712261244609,0.00862600123228589
"911","Peshawri Ice RMU","25","Tipu Sultan",5,8473306.6,6221518.54825476,409,2523,4,2937,0.265750805210476,0.139257745999319,0.859039836567926,0.00136193394620361
"912","Phase-2 Malir","29","Shah Faisal",2,1892157.2,1713135.42613072,3,162,0,166,0.0946125268393569,0.0180722891566265,0.975903614457831,0
"913","Phase-II(Shangrilla Food)","67","North Karachi",3,8190118.79131015,7551616.231,1,0,24,26,0.0779601098078831,0.0384615384615385,0,0.923076923076923
"914","Phoenix Height","17","Johar-I",2,7768876.4,6727073.73106536,273,1061,0,1335,0.134099529364972,0.204494382022472,0.794756554307116,0
"915","PIA Society","17","Johar-I",2,3129482,2257210.35363072,97,1031,1,1130,0.27872716518877,0.0858407079646018,0.912389380530973,0.000884955752212389
"916","PIB Colony","6","Bahadurabad",5,15929797.4,9571269.93,1091,4065,45,5202,0.399159343357374,0.209727028066128,0.781430219146482,0.00865051903114187
"917","Pili Bheet","17","Johar-II",2,5245457.8,2531786.55349464,31,664,1,697,0.517337351661729,0.0444763271162123,0.952654232424677,0.00143472022955524
"918","Pioneer City","22","Johar-II",2,4791969.6,3489786.42513072,7,933,1,942,0.271742787113942,0.00743099787685775,0.990445859872611,0.00106157112526539
"919","Plastic Crafter(Universal Tex)","12","F.B Area",3,17109594.9277153,12885863.3766161,21,129,54,205,0.246863328380575,0.102439024390244,0.629268292682927,0.263414634146341
"920","Platinum Pharma",NA,"Bin Qasim",2,6393033,7011896.26306536,1,0,14,16,-0.0968027637375497,0.0625,0,0.875
"921","PNR Colony","30","Baldia",0,5692812.4,4633879.73799127,35,555,0,591,0.186012218145241,0.0592216582064298,0.939086294416244,0
"922","PNS Bahadur","6","Tipu Sultan",5,7134340.4,6151883.75411038,1,0,0,2,0.137708125882194,0.5,0,0
"923","PNS Haider","3","Defence",4,10050413.88912,9449892.69611287,28,610,0,639,0.0597508918172234,0.0438184663536776,0.954616588419405,0
"924","PNS Iqbal","42","Lyari-I",0,1101902.13333333,1121842.472,10,2,2,15,-0.0180962882850095,0.666666666666667,0.133333333333333,0.133333333333333
"925","Pole-1 RMU","26","Landhi",2,25021472.4,14573859.9672385,589,6773,4,7367,0.417545868833901,0.0799511334328763,0.919370164245962,0.000542961856929551
"926","Pole-12 Sector 12-D","48","North Karachi",3,15781085.47217,14612063,60,0,117,178,0.0740774438001459,0.337078651685393,0,0.657303370786517
"927","Pole-15 (KDA Chorangi)","32","North Nazimabad",3,13375672.2,12103420.7156025,288,1700,14,2003,0.0951168259339891,0.143784323514728,0.848726909635547,0.00698951572641038
"928","Pole-19 RMU","46","Surjani",3,6196872,2947065.914,366,2836,4,3207,0.524426853741694,0.114125350795136,0.884315559713128,0.00124727159338946
"929","Pole-20","48","Gadap",2,15223415.16,7334771.49718196,538,2415,0,2954,0.518191455721821,0.182125930941097,0.817535545023697,0
"930","Pole-21","67","North Karachi",3,8190118.79131015,7551616.231,46,21,47,115,0.0779601098078831,0.4,0.182608695652174,0.408695652173913
"931","Pole-49","43","Orangi-I",0,17350022.2,14157358,60,207,37,305,0.184014992211364,0.19672131147541,0.678688524590164,0.121311475409836
"932","Pole-5 RMU","50","Defence",4,1209472,1084179.94036615,464,1090,1,1556,0.103592360661389,0.298200514138817,0.700514138817481,0.0006426735218509
"933","Pole-56 RMU","24","Korangi",2,10229011.8,5909785.26722143,261,3004,3,3269,0.422252571140701,0.0798409299479963,0.91893545426736,0.000917711838482716
"934","Pole-7 Gabol Town","48","North Karachi",3,12468309.4373259,11499021.507,202,4,176,383,0.0777401246895739,0.527415143603133,0.010443864229765,0.459530026109661
"935","Pole-70","35","Korangi",2,15431834.4,9764163.81222143,354,2764,8,3127,0.367271345769403,0.113207547169811,0.883914294851295,0.00255836264790534
"936","Pole # 58 RMU Eye Hospital","74","Malir",2,13295344.2,7032146.81764494,154,1031,2,1188,0.471082003454642,0.12962962962963,0.867845117845118,0.00168350168350168
